Original,Target,Manipulation,Description
0148.mp4/0587.mp4/0379.mp4,0500.mp4,fake_video/0500_0148_0587_0379.mp4,"Change the face after combining 4 face parts(face: 0500.mp4, eyes: 0148.mp4, nose: 0587.mp4, mouth: 0379.mp4)"
0209.mp4/0006.mp4/0161.mp4,0501.mp4,fake_video/0501_0209_0006_0161.mp4,"Change the face after combining 4 face parts(face: 0501.mp4, eyes: 0209.mp4, nose: 0006.mp4, mouth: 0161.mp4)"
0497.mp4/0355.mp4/0460.mp4,0502.mp4,fake_video/0502_0497_0355_0460.mp4,"Change the face after combining 4 face parts(face: 0502.mp4, eyes: 0497.mp4, nose: 0355.mp4, mouth: 0460.mp4)"
0371.mp4/0368.mp4/0526.mp4,0503.mp4,fake_video/0503_0371_0368_0526.mp4,"Change the face after combining 4 face parts(face: 0503.mp4, eyes: 0371.mp4, nose: 0368.mp4, mouth: 0526.mp4)"
0402.mp4/0221.mp4/0465.mp4,0504.mp4,fake_video/0504_0402_0221_0465.mp4,"Change the face after combining 4 face parts(face: 0504.mp4, eyes: 0402.mp4, nose: 0221.mp4, mouth: 0465.mp4)"
0147.mp4/0099.mp4/0315.mp4,0505.mp4,fake_video/0505_0147_0099_0315.mp4,"Change the face after combining 4 face parts(face: 0505.mp4, eyes: 0147.mp4, nose: 0099.mp4, mouth: 0315.mp4)"
0176.mp4/0295.mp4/0575.mp4,0506.mp4,fake_video/0506_0176_0295_0575.mp4,"Change the face after combining 4 face parts(face: 0506.mp4, eyes: 0176.mp4, nose: 0295.mp4, mouth: 0575.mp4)"
0355.mp4/0581.mp4/0183.mp4,0507.mp4,fake_video/0507_0355_0581_0183.mp4,"Change the face after combining 4 face parts(face: 0507.mp4, eyes: 0355.mp4, nose: 0581.mp4, mouth: 0183.mp4)"
0386.mp4/0564.mp4/0086.mp4,0508.mp4,fake_video/0508_0386_0564_0086.mp4,"Change the face after combining 4 face parts(face: 0508.mp4, eyes: 0386.mp4, nose: 0564.mp4, mouth: 0086.mp4)"
0266.mp4/0484.mp4/0291.mp4,0509.mp4,fake_video/0509_0266_0484_0291.mp4,"Change the face after combining 4 face parts(face: 0509.mp4, eyes: 0266.mp4, nose: 0484.mp4, mouth: 0291.mp4)"
0454.mp4/0380.mp4/0064.mp4,0510.mp4,fake_video/0510_0454_0380_0064.mp4,"Change the face after combining 4 face parts(face: 0510.mp4, eyes: 0454.mp4, nose: 0380.mp4, mouth: 0064.mp4)"
0247.mp4/0434.mp4/0130.mp4,0511.mp4,fake_video/0511_0247_0434_0130.mp4,"Change the face after combining 4 face parts(face: 0511.mp4, eyes: 0247.mp4, nose: 0434.mp4, mouth: 0130.mp4)"
0083.mp4/0312.mp4/0090.mp4,0512.mp4,fake_video/0512_0083_0312_0090.mp4,"Change the face after combining 4 face parts(face: 0512.mp4, eyes: 0083.mp4, nose: 0312.mp4, mouth: 0090.mp4)"
0290.mp4/0079.mp4/0286.mp4,0513.mp4,fake_video/0513_0290_0079_0286.mp4,"Change the face after combining 4 face parts(face: 0513.mp4, eyes: 0290.mp4, nose: 0079.mp4, mouth: 0286.mp4)"
0158.mp4/0089.mp4/0367.mp4,0514.mp4,fake_video/0514_0158_0089_0367.mp4,"Change the face after combining 4 face parts(face: 0514.mp4, eyes: 0158.mp4, nose: 0089.mp4, mouth: 0367.mp4)"
0065.mp4/0284.mp4/0309.mp4,0515.mp4,fake_video/0515_0065_0284_0309.mp4,"Change the face after combining 4 face parts(face: 0515.mp4, eyes: 0065.mp4, nose: 0284.mp4, mouth: 0309.mp4)"
0378.mp4/0154.mp4/0451.mp4,0516.mp4,fake_video/0516_0378_0154_0451.mp4,"Change the face after combining 4 face parts(face: 0516.mp4, eyes: 0378.mp4, nose: 0154.mp4, mouth: 0451.mp4)"
0038.mp4/0363.mp4/0460.mp4,0517.mp4,fake_video/0517_0038_0363_0460.mp4,"Change the face after combining 4 face parts(face: 0517.mp4, eyes: 0038.mp4, nose: 0363.mp4, mouth: 0460.mp4)"
0088.mp4/0044.mp4/0536.mp4,0518.mp4,fake_video/0518_0088_0044_0536.mp4,"Change the face after combining 4 face parts(face: 0518.mp4, eyes: 0088.mp4, nose: 0044.mp4, mouth: 0536.mp4)"
0565.mp4/0106.mp4/0207.mp4,0519.mp4,fake_video/0519_0565_0106_0207.mp4,"Change the face after combining 4 face parts(face: 0519.mp4, eyes: 0565.mp4, nose: 0106.mp4, mouth: 0207.mp4)"
0235.mp4/0142.mp4/0264.mp4,0520.mp4,fake_video/0520_0235_0142_0264.mp4,"Change the face after combining 4 face parts(face: 0520.mp4, eyes: 0235.mp4, nose: 0142.mp4, mouth: 0264.mp4)"
0069.mp4/0501.mp4/0543.mp4,0521.mp4,fake_video/0521_0069_0501_0543.mp4,"Change the face after combining 4 face parts(face: 0521.mp4, eyes: 0069.mp4, nose: 0501.mp4, mouth: 0543.mp4)"
0509.mp4/0155.mp4/0340.mp4,0522.mp4,fake_video/0522_0509_0155_0340.mp4,"Change the face after combining 4 face parts(face: 0522.mp4, eyes: 0509.mp4, nose: 0155.mp4, mouth: 0340.mp4)"
0567.mp4/0280.mp4/0589.mp4,0523.mp4,fake_video/0523_0567_0280_0589.mp4,"Change the face after combining 4 face parts(face: 0523.mp4, eyes: 0567.mp4, nose: 0280.mp4, mouth: 0589.mp4)"
0465.mp4/0257.mp4/0442.mp4,0524.mp4,fake_video/0524_0465_0257_0442.mp4,"Change the face after combining 4 face parts(face: 0524.mp4, eyes: 0465.mp4, nose: 0257.mp4, mouth: 0442.mp4)"
0394.mp4/0203.mp4/0113.mp4,0525.mp4,fake_video/0525_0394_0203_0113.mp4,"Change the face after combining 4 face parts(face: 0525.mp4, eyes: 0394.mp4, nose: 0203.mp4, mouth: 0113.mp4)"
0491.mp4/0499.mp4/0204.mp4,0526.mp4,fake_video/0526_0491_0499_0204.mp4,"Change the face after combining 4 face parts(face: 0526.mp4, eyes: 0491.mp4, nose: 0499.mp4, mouth: 0204.mp4)"
0523.mp4/0449.mp4/0104.mp4,0527.mp4,fake_video/0527_0523_0449_0104.mp4,"Change the face after combining 4 face parts(face: 0527.mp4, eyes: 0523.mp4, nose: 0449.mp4, mouth: 0104.mp4)"
0523.mp4/0130.mp4/0407.mp4,0528.mp4,fake_video/0528_0523_0130_0407.mp4,"Change the face after combining 4 face parts(face: 0528.mp4, eyes: 0523.mp4, nose: 0130.mp4, mouth: 0407.mp4)"
0408.mp4/0588.mp4/0535.mp4,0529.mp4,fake_video/0529_0408_0588_0535.mp4,"Change the face after combining 4 face parts(face: 0529.mp4, eyes: 0408.mp4, nose: 0588.mp4, mouth: 0535.mp4)"
0006.mp4/0156.mp4/0045.mp4,0530.mp4,fake_video/0530_0006_0156_0045.mp4,"Change the face after combining 4 face parts(face: 0530.mp4, eyes: 0006.mp4, nose: 0156.mp4, mouth: 0045.mp4)"
0328.mp4/0420.mp4/0287.mp4,0531.mp4,fake_video/0531_0328_0420_0287.mp4,"Change the face after combining 4 face parts(face: 0531.mp4, eyes: 0328.mp4, nose: 0420.mp4, mouth: 0287.mp4)"
0239.mp4/0157.mp4/0400.mp4,0532.mp4,fake_video/0532_0239_0157_0400.mp4,"Change the face after combining 4 face parts(face: 0532.mp4, eyes: 0239.mp4, nose: 0157.mp4, mouth: 0400.mp4)"
0019.mp4/0387.mp4/0381.mp4,0533.mp4,fake_video/0533_0019_0387_0381.mp4,"Change the face after combining 4 face parts(face: 0533.mp4, eyes: 0019.mp4, nose: 0387.mp4, mouth: 0381.mp4)"
0095.mp4/0131.mp4/0455.mp4,0534.mp4,fake_video/0534_0095_0131_0455.mp4,"Change the face after combining 4 face parts(face: 0534.mp4, eyes: 0095.mp4, nose: 0131.mp4, mouth: 0455.mp4)"
0174.mp4/0131.mp4/0416.mp4,0535.mp4,fake_video/0535_0174_0131_0416.mp4,"Change the face after combining 4 face parts(face: 0535.mp4, eyes: 0174.mp4, nose: 0131.mp4, mouth: 0416.mp4)"
0322.mp4/0278.mp4/0178.mp4,0536.mp4,fake_video/0536_0322_0278_0178.mp4,"Change the face after combining 4 face parts(face: 0536.mp4, eyes: 0322.mp4, nose: 0278.mp4, mouth: 0178.mp4)"
0355.mp4/0569.mp4/0519.mp4,0537.mp4,fake_video/0537_0355_0569_0519.mp4,"Change the face after combining 4 face parts(face: 0537.mp4, eyes: 0355.mp4, nose: 0569.mp4, mouth: 0519.mp4)"
0256.mp4/0463.mp4/0430.mp4,0538.mp4,fake_video/0538_0256_0463_0430.mp4,"Change the face after combining 4 face parts(face: 0538.mp4, eyes: 0256.mp4, nose: 0463.mp4, mouth: 0430.mp4)"
0559.mp4/0370.mp4/0546.mp4,0539.mp4,fake_video/0539_0559_0370_0546.mp4,"Change the face after combining 4 face parts(face: 0539.mp4, eyes: 0559.mp4, nose: 0370.mp4, mouth: 0546.mp4)"
0391.mp4/0112.mp4/0404.mp4,0540.mp4,fake_video/0540_0391_0112_0404.mp4,"Change the face after combining 4 face parts(face: 0540.mp4, eyes: 0391.mp4, nose: 0112.mp4, mouth: 0404.mp4)"
0077.mp4/0266.mp4/0512.mp4,0541.mp4,fake_video/0541_0077_0266_0512.mp4,"Change the face after combining 4 face parts(face: 0541.mp4, eyes: 0077.mp4, nose: 0266.mp4, mouth: 0512.mp4)"
0150.mp4/0445.mp4/0039.mp4,0542.mp4,fake_video/0542_0150_0445_0039.mp4,"Change the face after combining 4 face parts(face: 0542.mp4, eyes: 0150.mp4, nose: 0445.mp4, mouth: 0039.mp4)"
0050.mp4/0342.mp4/0565.mp4,0543.mp4,fake_video/0543_0050_0342_0565.mp4,"Change the face after combining 4 face parts(face: 0543.mp4, eyes: 0050.mp4, nose: 0342.mp4, mouth: 0565.mp4)"
0205.mp4/0318.mp4/0379.mp4,0544.mp4,fake_video/0544_0205_0318_0379.mp4,"Change the face after combining 4 face parts(face: 0544.mp4, eyes: 0205.mp4, nose: 0318.mp4, mouth: 0379.mp4)"
0079.mp4/0486.mp4/0289.mp4,0545.mp4,fake_video/0545_0079_0486_0289.mp4,"Change the face after combining 4 face parts(face: 0545.mp4, eyes: 0079.mp4, nose: 0486.mp4, mouth: 0289.mp4)"
0312.mp4/0293.mp4/0557.mp4,0546.mp4,fake_video/0546_0312_0293_0557.mp4,"Change the face after combining 4 face parts(face: 0546.mp4, eyes: 0312.mp4, nose: 0293.mp4, mouth: 0557.mp4)"
0381.mp4/0221.mp4/0361.mp4,0547.mp4,fake_video/0547_0381_0221_0361.mp4,"Change the face after combining 4 face parts(face: 0547.mp4, eyes: 0381.mp4, nose: 0221.mp4, mouth: 0361.mp4)"
0132.mp4/0450.mp4/0105.mp4,0548.mp4,fake_video/0548_0132_0450_0105.mp4,"Change the face after combining 4 face parts(face: 0548.mp4, eyes: 0132.mp4, nose: 0450.mp4, mouth: 0105.mp4)"
0496.mp4/0551.mp4/0590.mp4,0549.mp4,fake_video/0549_0496_0551_0590.mp4,"Change the face after combining 4 face parts(face: 0549.mp4, eyes: 0496.mp4, nose: 0551.mp4, mouth: 0590.mp4)"
0541.mp4/0309.mp4/0443.mp4,0550.mp4,fake_video/0550_0541_0309_0443.mp4,"Change the face after combining 4 face parts(face: 0550.mp4, eyes: 0541.mp4, nose: 0309.mp4, mouth: 0443.mp4)"
0144.mp4/0126.mp4/0334.mp4,0551.mp4,fake_video/0551_0144_0126_0334.mp4,"Change the face after combining 4 face parts(face: 0551.mp4, eyes: 0144.mp4, nose: 0126.mp4, mouth: 0334.mp4)"
0296.mp4/0035.mp4/0535.mp4,0552.mp4,fake_video/0552_0296_0035_0535.mp4,"Change the face after combining 4 face parts(face: 0552.mp4, eyes: 0296.mp4, nose: 0035.mp4, mouth: 0535.mp4)"
0364.mp4/0540.mp4/0053.mp4,0553.mp4,fake_video/0553_0364_0540_0053.mp4,"Change the face after combining 4 face parts(face: 0553.mp4, eyes: 0364.mp4, nose: 0540.mp4, mouth: 0053.mp4)"
0304.mp4/0111.mp4/0575.mp4,0554.mp4,fake_video/0554_0304_0111_0575.mp4,"Change the face after combining 4 face parts(face: 0554.mp4, eyes: 0304.mp4, nose: 0111.mp4, mouth: 0575.mp4)"
0053.mp4/0450.mp4/0434.mp4,0555.mp4,fake_video/0555_0053_0450_0434.mp4,"Change the face after combining 4 face parts(face: 0555.mp4, eyes: 0053.mp4, nose: 0450.mp4, mouth: 0434.mp4)"
0211.mp4/0399.mp4/0174.mp4,0556.mp4,fake_video/0556_0211_0399_0174.mp4,"Change the face after combining 4 face parts(face: 0556.mp4, eyes: 0211.mp4, nose: 0399.mp4, mouth: 0174.mp4)"
0235.mp4/0558.mp4/0120.mp4,0557.mp4,fake_video/0557_0235_0558_0120.mp4,"Change the face after combining 4 face parts(face: 0557.mp4, eyes: 0235.mp4, nose: 0558.mp4, mouth: 0120.mp4)"
0518.mp4/0201.mp4/0579.mp4,0558.mp4,fake_video/0558_0518_0201_0579.mp4,"Change the face after combining 4 face parts(face: 0558.mp4, eyes: 0518.mp4, nose: 0201.mp4, mouth: 0579.mp4)"
0489.mp4/0004.mp4/0393.mp4,0559.mp4,fake_video/0559_0489_0004_0393.mp4,"Change the face after combining 4 face parts(face: 0559.mp4, eyes: 0489.mp4, nose: 0004.mp4, mouth: 0393.mp4)"
0384.mp4/0132.mp4/0302.mp4,0560.mp4,fake_video/0560_0384_0132_0302.mp4,"Change the face after combining 4 face parts(face: 0560.mp4, eyes: 0384.mp4, nose: 0132.mp4, mouth: 0302.mp4)"
0269.mp4/0102.mp4/0272.mp4,0561.mp4,fake_video/0561_0269_0102_0272.mp4,"Change the face after combining 4 face parts(face: 0561.mp4, eyes: 0269.mp4, nose: 0102.mp4, mouth: 0272.mp4)"
0172.mp4/0273.mp4/0327.mp4,0562.mp4,fake_video/0562_0172_0273_0327.mp4,"Change the face after combining 4 face parts(face: 0562.mp4, eyes: 0172.mp4, nose: 0273.mp4, mouth: 0327.mp4)"
0440.mp4/0085.mp4/0535.mp4,0563.mp4,fake_video/0563_0440_0085_0535.mp4,"Change the face after combining 4 face parts(face: 0563.mp4, eyes: 0440.mp4, nose: 0085.mp4, mouth: 0535.mp4)"
0188.mp4/0184.mp4/0507.mp4,0564.mp4,fake_video/0564_0188_0184_0507.mp4,"Change the face after combining 4 face parts(face: 0564.mp4, eyes: 0188.mp4, nose: 0184.mp4, mouth: 0507.mp4)"
0182.mp4/0504.mp4/0252.mp4,0565.mp4,fake_video/0565_0182_0504_0252.mp4,"Change the face after combining 4 face parts(face: 0565.mp4, eyes: 0182.mp4, nose: 0504.mp4, mouth: 0252.mp4)"
0079.mp4/0509.mp4/0553.mp4,0566.mp4,fake_video/0566_0079_0509_0553.mp4,"Change the face after combining 4 face parts(face: 0566.mp4, eyes: 0079.mp4, nose: 0509.mp4, mouth: 0553.mp4)"
0159.mp4/0115.mp4/0542.mp4,0567.mp4,fake_video/0567_0159_0115_0542.mp4,"Change the face after combining 4 face parts(face: 0567.mp4, eyes: 0159.mp4, nose: 0115.mp4, mouth: 0542.mp4)"
0423.mp4/0313.mp4/0172.mp4,0568.mp4,fake_video/0568_0423_0313_0172.mp4,"Change the face after combining 4 face parts(face: 0568.mp4, eyes: 0423.mp4, nose: 0313.mp4, mouth: 0172.mp4)"
0129.mp4/0108.mp4/0238.mp4,0569.mp4,fake_video/0569_0129_0108_0238.mp4,"Change the face after combining 4 face parts(face: 0569.mp4, eyes: 0129.mp4, nose: 0108.mp4, mouth: 0238.mp4)"
0452.mp4/0336.mp4/0394.mp4,0570.mp4,fake_video/0570_0452_0336_0394.mp4,"Change the face after combining 4 face parts(face: 0570.mp4, eyes: 0452.mp4, nose: 0336.mp4, mouth: 0394.mp4)"
0198.mp4/0119.mp4/0581.mp4,0571.mp4,fake_video/0571_0198_0119_0581.mp4,"Change the face after combining 4 face parts(face: 0571.mp4, eyes: 0198.mp4, nose: 0119.mp4, mouth: 0581.mp4)"
0574.mp4/0453.mp4/0420.mp4,0572.mp4,fake_video/0572_0574_0453_0420.mp4,"Change the face after combining 4 face parts(face: 0572.mp4, eyes: 0574.mp4, nose: 0453.mp4, mouth: 0420.mp4)"
0320.mp4/0011.mp4/0501.mp4,0573.mp4,fake_video/0573_0320_0011_0501.mp4,"Change the face after combining 4 face parts(face: 0573.mp4, eyes: 0320.mp4, nose: 0011.mp4, mouth: 0501.mp4)"
0572.mp4/0343.mp4/0034.mp4,0574.mp4,fake_video/0574_0572_0343_0034.mp4,"Change the face after combining 4 face parts(face: 0574.mp4, eyes: 0572.mp4, nose: 0343.mp4, mouth: 0034.mp4)"
0565.mp4/0320.mp4/0138.mp4,0575.mp4,fake_video/0575_0565_0320_0138.mp4,"Change the face after combining 4 face parts(face: 0575.mp4, eyes: 0565.mp4, nose: 0320.mp4, mouth: 0138.mp4)"
0478.mp4/0412.mp4/0486.mp4,0576.mp4,fake_video/0576_0478_0412_0486.mp4,"Change the face after combining 4 face parts(face: 0576.mp4, eyes: 0478.mp4, nose: 0412.mp4, mouth: 0486.mp4)"
0389.mp4/0579.mp4/0327.mp4,0577.mp4,fake_video/0577_0389_0579_0327.mp4,"Change the face after combining 4 face parts(face: 0577.mp4, eyes: 0389.mp4, nose: 0579.mp4, mouth: 0327.mp4)"
0154.mp4/0582.mp4/0317.mp4,0578.mp4,fake_video/0578_0154_0582_0317.mp4,"Change the face after combining 4 face parts(face: 0578.mp4, eyes: 0154.mp4, nose: 0582.mp4, mouth: 0317.mp4)"
0457.mp4/0254.mp4/0316.mp4,0579.mp4,fake_video/0579_0457_0254_0316.mp4,"Change the face after combining 4 face parts(face: 0579.mp4, eyes: 0457.mp4, nose: 0254.mp4, mouth: 0316.mp4)"
0089.mp4/0287.mp4/0491.mp4,0580.mp4,fake_video/0580_0089_0287_0491.mp4,"Change the face after combining 4 face parts(face: 0580.mp4, eyes: 0089.mp4, nose: 0287.mp4, mouth: 0491.mp4)"
0266.mp4/0467.mp4/0479.mp4,0581.mp4,fake_video/0581_0266_0467_0479.mp4,"Change the face after combining 4 face parts(face: 0581.mp4, eyes: 0266.mp4, nose: 0467.mp4, mouth: 0479.mp4)"
0058.mp4/0065.mp4/0545.mp4,0582.mp4,fake_video/0582_0058_0065_0545.mp4,"Change the face after combining 4 face parts(face: 0582.mp4, eyes: 0058.mp4, nose: 0065.mp4, mouth: 0545.mp4)"
0117.mp4/0080.mp4/0217.mp4,0583.mp4,fake_video/0583_0117_0080_0217.mp4,"Change the face after combining 4 face parts(face: 0583.mp4, eyes: 0117.mp4, nose: 0080.mp4, mouth: 0217.mp4)"
0082.mp4/0011.mp4/0044.mp4,0584.mp4,fake_video/0584_0082_0011_0044.mp4,"Change the face after combining 4 face parts(face: 0584.mp4, eyes: 0082.mp4, nose: 0011.mp4, mouth: 0044.mp4)"
0036.mp4/0044.mp4/0175.mp4,0585.mp4,fake_video/0585_0036_0044_0175.mp4,"Change the face after combining 4 face parts(face: 0585.mp4, eyes: 0036.mp4, nose: 0044.mp4, mouth: 0175.mp4)"
0161.mp4/0431.mp4/0557.mp4,0586.mp4,fake_video/0586_0161_0431_0557.mp4,"Change the face after combining 4 face parts(face: 0586.mp4, eyes: 0161.mp4, nose: 0431.mp4, mouth: 0557.mp4)"
0533.mp4/0189.mp4/0257.mp4,0587.mp4,fake_video/0587_0533_0189_0257.mp4,"Change the face after combining 4 face parts(face: 0587.mp4, eyes: 0533.mp4, nose: 0189.mp4, mouth: 0257.mp4)"
0538.mp4/0168.mp4/0468.mp4,0588.mp4,fake_video/0588_0538_0168_0468.mp4,"Change the face after combining 4 face parts(face: 0588.mp4, eyes: 0538.mp4, nose: 0168.mp4, mouth: 0468.mp4)"
0571.mp4/0162.mp4/0544.mp4,0589.mp4,fake_video/0589_0571_0162_0544.mp4,"Change the face after combining 4 face parts(face: 0589.mp4, eyes: 0571.mp4, nose: 0162.mp4, mouth: 0544.mp4)"
0276.mp4/0195.mp4/0003.mp4,0590.mp4,fake_video/0590_0276_0195_0003.mp4,"Change the face after combining 4 face parts(face: 0590.mp4, eyes: 0276.mp4, nose: 0195.mp4, mouth: 0003.mp4)"
